NodeLabel,Included
Archaea_Euryarchaeota_Thermococci_Thermococcales_Thermococcaceae_Pyrococcus_furiosus_DSM_3638,1
Bacteria_Omnitrophica_GWA2_OP3_52_8,0
Bacteria_CPR_Microgenomates_OP11_Levybacteria_RIFCSPLOWO2_01_FULL_OP11_Levybacteria_39_10,0
Bacteria_Spirochatetes_Spirochaetia_Spirochaetales_RBG_16_Spirochaete_67_19,0
Bacteria_CP_KSB1_candidate_division_KSB1_bacterium_SCGC_AAA252_E13_SAK_001_43,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Fodinicurvata_sediminis_DSM_21159,0
Archaea_Euryarchaeota_Methanobacteria_Methanobacteriales_Methanobacteriaceae_Methanothermobacter_thermautotrophicus_Delta_H,1
Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Spirochaeta_sp._L21_RPul_D2,0
Bacteria_CPR_Microgenomates_OP11_Woesebacteria_GWA1_OP11_45_8_very_partial,0
Bacteria_Firmicutes_Clostridia_Halanaerobiales_Halobacteroidaceae_Halonatronum_saccharophilum_Z_7986_DSM_13868,0
Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_GWE2_OD1_ACD81_44_13,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cyclobacteriaceae_Mariniradius_saccharolyticus_AK6,0
Bacteria_Marine_group_A_SAR406_SAR406_cluster_bacterium_sp._SCGC_AAA003_E22_Tropical_gyre_001_268,0
Archaea_DPANN_Diapherotrites_AR21_gwc2_scaffold_17919,0
Bacteria_CPR_Microgenomates_OP11_Amesbacteria_GWA2_OP11_42_12,0
Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_01_FULL_OD1_Yanofskybacteria_39_8b,0
Bacteria_Chloroflexi_Chloroflexi_Chloroflexales_Chloroflexaceae_Chloroflexus_aurantiacus_J_10_fl,1
Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPHIGHO2_02_FULL_RIF16_47_18,0
Archaea_Euryarchaeota_Thermoplasmata_Thermoplasmatales_Thermoplasmataceae_Thermoplasma_acidophilum_DSM_1728,1
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptosporangineae_Thermomonosporaceae_Thermomonospora_curvata_DSM_43183,0
Bacteria_Proteobacteria_Alphaproteobacteria_Alpha_proteobacterium_IMCC1322,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Brevibacteriaceae_Brevibacterium_linens_BL2,0
Bacteria_FibrobacteresAcidobacteria_group_Acidobacteria_Holophagae_Holophagales_Holophagaceae_Geothrix_fermentans_DSM_14018,0
Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_GWC2_OD1_41_17,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micromonosporineae_Micromonosporaceae_Salinispora_arenicola_CNS_205,0
Bacteria_FibrobacteresAcidobacteria_group_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Acidobacterium_sp._MP5ACTX8,0
Bacteria_Firmicutes_Erysipelotrichi_Erysipelotrichales_Erysipelotrichaceae_Erysipelotrichaceae_bacterium_AP9,0
Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Isosphaera_pallida_ATCC_43644,1
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_Saccharomycetaceae_Naumovozyma_castellii_AS_2.2404_CBS_4309,0
Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Anaerovibrio_sp._RM50,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Sinomicrobium_oceani_CGMCC_1.12145,0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Arenimonas_oryziterrae_DSM_21050,0
Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Salinicoccus_carnicancri_Crm,0
Bacteria_CP_RIF25_RBG_13_RIF25_37_8,0
Bacteria_Chloroflexi_RBG_13_Chloroflexi_66_10,0
Bacteria_CPR_Parcubacteria_OD1_CG1_02_FULL_Parcubacteria_OD1_36_42,0
Archaea_Unclassfied_archaea_WOR_bin_STMZ1_77,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Nisaea_denitrificans_DSM_18348,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Flectobacillus_major_VKMB_859_DSM_103,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Kordia_algicida_OT_1_unfinished_sequence,0
Bacteria_CPR_CPR3_CG1_02_FULL_CPR3_42_9,0
Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Senegalemassilia_anaerobia_JC110,0
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Ornithinibacillus_sp._TW25,0
Bacteria_CPR_Parcubacteria_OD1_Azambacteria_GWD2_OD1_46_48,1
Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFCSPLOWO2_01_FULL_RIF20_43_17b,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Bifidobacteriales_Bifidobacteriaceae_Scardovia_inopinata_F0304_genomic_scaffold_supercont1.1,0
Bacteria_CPR_Microgenomates_OP11_Roizmannbacteria_RIFCSPHIGHO2_12_FULL_OP11_Roizmanbacteria_44_10,0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPHIGHO2_01_FULL_OD1_Nomurabacteria_40_20,0
Bacteria_CPR_Microgenomates_OP11_Gottesmanbacteria_GWA2_OP11_41_12,0
Bacteria_CPR_Berkelbacteria_RIFOXYA2_FULL_Berkelbacteria_43_10,0
Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Sharpea_azabuensis_DSM_18934,0
Bacteria_Gemmatimonadetes_Gemmatimonadetes_Gemmatimonadales_Gemmatimonadaceae_Gemmatimonas_aurantiaca_T_27,1
Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFCSPHIGHO2_12_FULL_OD1_Kaiserbacteria_53_13,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Prosthecomicrobium_hirschii_ATCC_27832,0
Bacteria_CPR_Microgenomates_OP11_Pacebacteria_CG1_02_FULL_Pacebacteria_OP11_43_31,0
Bacteria_WOR-1_RIFOXYA2_FULL_WOR_1_51_19,0
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_12_FULL_OD1_Nomurabacteria_40_42,0
Archaea_Crenarchaeota_Thermoprotei_Sulfolobales_Sulfolobales_archaeon_Acd1,0
Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Mitsuokella_multacida_DSM_20544,1
Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_Thiohalospira_halophilus_HL3,0
Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_unclassified_Burkholderiales_Burkholderiales_Genera_incertae_sedis_Methylibium_sp._T29,0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_39_11,0
Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Shewanellaceae_Shewanella_oneidensis_MR_1,1
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Intrasporangiaceae_Arsenicicoccus_bolidensis_DSM_15745,0
Bacteria_Elusimicrobia_RIFCSPLOWO2_12_FULL_Elusimicrobia_59_9,0
Bacteria_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfatator_atlanticus_DSM_21156,0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_dothideomyceta_Dothideomycetes_Pleosporomycetidae_Pleosporales_Pleosporineae_Pleosporaceae_Pyrenophora_tritici_repentis_Pt_1C_BFP,0
Bacteria_CP_Rokubacteria_13_1_20CM_4_Rokubacteria_70_14,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Oceanibaculum_indicum_P24,0
Bacteria_CPR_Microgenomates_OP11_RIF-OP11-2_RBG_16_RIF_OP11_02_41_13,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Actinomycineae_Actinomycetaceae_Varibaculum_cambriense_DSM_15806,0
Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Aggregatibacter_actinomycetemcomitans_D7S_1,0
Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Haloplanus_natans_RE_101_DSM_17983,0
Bacteria_Deinococcus_Thermus_Deinococci_Thermales_Thermaceae_Marinithermus_hydrothermalis_T1_DSM_14884,1
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Olsenella_uli_DSM_7084,1
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Ahrensia_sp._13_GOM_1096m,0
Bacteria_CPR_Microgenomates_OP11_uncultured_DG_75,0
Eukaryota_Opisthokonta_Fungi_Dikarya_Basidiomycota_Ustilaginomycotina_Exobasidiomycetes_Malasseziales_Malasseziaceae_Malassezia_globosa_CBS,0
Bacteria_Proteobacteria_Alphaproteobacteria_unclassified_Alphaproteobacteria_Geminicoccus_roseus_DSM_18922,0
Bacteria_Elusimicrobia_RIFOXYD2_FULL_Elusimicrobia_34_30,0
Bacteria_Ignavibacteria_CG1_02_FULL_Ignavibacteria_37_35,0
Bacteria_CPR_Microgenomates_OP11_Beckwithbacteria_CG2_30_FULL_Beckwithbacteria_OP11_44_31,0
Bacteria_Aminicenantes_OP8_RBG_19FT_COMBO_Aminicenantes_59_29,0
Bacteria_CPR_Parcubacteria_OD1_Falkowbacteria_RIFOXYA2_FULL_OD1_Falkowbacteria_38_12,0
Bacteria_CPR_Microgenomates_OP11_Roizmannbacteria_RIFCSPHIGHO2_02_FULL_OP11_Roizmanbacteria_39_9,0
Archaea_Crenarchaeota_Thermoprotei_Sulfolobales_Sulfolobales_archaeon_AZ1,0
Bacteria_CPR_Microgenomates_OP11_Woesebacteria_GWB1_OP11_43_14,0
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiales_incertae_sedis_Clostridiales_Family_XVII._Incertae_Sedis_Sulfobacillus_acidophilus_TPY,0
Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFCSPHIGHO2_01_FULL_OD1_Kaiserbacteria_53_31,0
Bacteria_CPR_Parcubacteria_OD1_Adlerbacteria_RIFCSPHIGHO2_12_FULL_OD1_Adlerbacteria_53_18,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfovibrionales_Desulfohalobiaceae_Desulfonatronospira_thiodismutans_ASO3_1_unfinished_sequence,1
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Nocardioidaceae_Nocardioidaceae_bacterium_Broad_1_cont1.61,0
Bacteria_Planctomycetes_Brocadiales_GWB2_Planctomycetes_41_19,0
Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Curvibacter_lanceolatus_ATCC_14669,0
Bacteria_CP_OP3_candidate_division_OP3_bacterium_SCGC_AAA257_O07_Etoliko_001_147,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Gulosibacter_molinativorax_DSM_13485,0
Bacteria_Chloroflexi_RBG_13_Chloroflexi_68_17,0
Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Anaeroglobus_geminatus_F0357,0
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Azotobacter_group_Azotobacter_vinelandii_CA6,0
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Hahellaceae_Zooshikella_ganghwensis_DSM_15267,0
Bacteria_CPR_Microgenomates_OP11_Shapirobacteria_RBG_13_OP11_Shapirobacteria_44_7,0
Bacteria_Ignavibacteria_RIFOXYD12_FULL_Ignavibacteria_36_8,0
Archaea_Thaumarchaeota_MCG_Thaumarcheon_SCGC_AB_539_E09,1
Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_RIFOXYD2_FULL_OD1_Magasanikbacteria_36_9,0
Bacteria_Gemmatimonadetes_Gemmatimonadetes_Gemmatimonadales_Gemmatimonadaceae_Gemmatimonas_sp._AP64,0
Archaea_Euryarchaeota_Methanomicrobia_Methanomicrobiales_Methanocorpusculaceae_Methanocorpusculum_labreanum_Z,1
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Pseudoxanthomonas_spadix_BD_a59,0
Bacteria_PER-ii_RIFOXYC2_FULL_PER-ii_58_32,0
Eukaryota_Opisthokonta_Metazoa_Eumetazoa_Cnidaria_Anthozoa_Hexacorallia_Actiniaria_Edwardsiidae_Nematostella_vectensis_CH2_x_CH6,0
Archaea_Hadesarchaea_archaeon_YNP_N21,0
Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_40_23,0
Bacteria_Chlamydiae_Chlamydiia_RIFCSPHIGHO2_12_FULL_Chlamydiae_49_9,0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_45_48,0
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Kluyvera_ascorbata_ATCC_33433,1
Bacteria_CPR_Microgenomates_OP11_Curtissbacteria_RIFCSPLOWO2_01_FULL_OP11_Curtissbacteria_42_26,0
Bacteria_CPR_Parcubacteria_OD1_RIF21_RIFCSPHIGHO2_02_FULL_RIF21_48_16,0
Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales_Leptotrichiaceae_Sebaldella_termitidis_ATCC_33386,1
Bacteria_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Candidatus_Magnetobacterium_sp._MYR_1,0
Bacteria_Deinococcus_Thermus_Deinococci_Deinococcales_Deinococcaceae_Deinococcus_geothermalis_DSM_11300,1
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Thalassobacillus_devorans_MSP14,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter_sp._NAS_14.1,0
Bacteria_Tenericutes_Mollicutes_Entomoplasmatales_Spiroplasmataceae_Spiroplasma_culicicola_AES_1,0
Bacteria_OP3X_GWA2_OP3X_41_15,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Saccharibacter_floricola_DSM_15669,0
Eukaryota_Apusozoa_Apusomonadidae_Thecamonas_trahens_ATCC_50062,0
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Pseudobutyrivibrio_ruminis_HUN009,0
Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_selenitireducens_MLS10,1
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Krokinobacter_sp._4H_3_7_5,0
Bacteria_CPR_Parcubacteria_OD1_Falkowbacteria_RIFCSPLOWO2_12_FULL_OD1_Falkowbacteria_42_13,0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Adlercreutzia_equolifaciens_DSM_19450,0
Bacteria_CPR_Parcubacteria_OD1_RIF19_RIFCSPLOWO2_01_FULL_RIF19_43_12,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Chitinophaga_pinensis_DSM_2588,0
Archaea_Crenarchaeota_Thermoprotei_Fervidicoccales_Fervidicoccaceae_Fervidicoccus_fontis_Kam940,0
Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_43_11,0
Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Borrelia_garinii_PBi_linear,0
Bacteria_Aminicenantes_OP8_RBG_19FT_COMBO_Aminicenantes_65_30,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Saprospiraceae_Haliscomenobacter_hydrossis_O_DSM_1100,0
Archaea_Euryarchaeota_Thermoplasmata_Thermoplasmatales_Picrophilaceae_Picrophilus_torridus_DSM_9790,1
Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPHIGHO2_02_FULL_OD1_Nomurabacteria_38_15,0
Bacteria_Omnitrophica_WOR-2_GWB2_WOR_2_45_9,0
Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halomicrobium_mukohataei_DSM_12286,0
Bacteria_CPR_Kazan_RIFCSPLOWO2_01_FULL_KAZAN_48_13,0
Archaea_Thaumarchaeota_unclassified_Thaumarchaeota_Marine_Group_I_Marine_Group_I_thaumarchaeote_sp._SCGC_AAA288_D03,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Propionibacteriaceae_Propionimicrobium_lymphophilum_DSM_4903,0
Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPHIGHO2_01_FULL_RIF_OD1_09_49_22,0
Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_sordariomyceta_Sordariomycetes_Sordariomycetidae_Sordariales_Sordariaceae_Neurospora_crassa_OR74A,0
Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Haloferax_mediterranei_R_4_ATCC_33500,1
Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFCSPHIGHO2_02_FULL_OD1_Kaiserbacteria_49_16,0
Bacteria_CPR_CPR3_GWF2_CPR3_35_18,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_unclassified_Rhodospirillales_Elioraea_tepidiphila_DSM_17972,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium_australicum_WSM2073,1
Bacteria_Deinococcus_Thermus_Deinococci_Thermales_Thermaceae_Thermus_oshimai_JL_2,1
Bacteria_Nitrospirae_RifCSPlowO2_12_Nitrospirae_42_9,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Defluviimonas_sp._20V17,0
Archaea_Euryarchaeota_Methanomicrobia_Methanocellales_Methanocellaceae_Methanocella_sp._RC_I_Manual_curation_by_Zhe_Lv,0
Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alishewanella_agri_BL06,0
Bacteria_CPR_Microgenomates_OP11_GWA2_OP11_46_16_partial,0
Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Paludibacterium_yongneupense_DSM_18731,0
Bacteria_Omnitrophica_WOR-2_RBG_13_Omnitrophica_WOR-2_44_8b,0
Bacteria_Chloroflexi_RIFCSPLOWO2_12_FULL_RIF_CHLX_71_12,0
Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Ilyobacter_polytropus_DSM_2926,1
Bacteria_CPR_Parcubacteria_OD1_RIF21_RIFCSPHIGHO2_12_FULL_RIF21_40_12,0
Bacteria_Actinobacteria_Actinobacteria_Micrococcales_Microbacteriaceae_Candidatus_Rhodoluna_lacicola_MWH_Ta8_Sequence_finished_Aug._2010,0
Eukaryota_Opisthokonta_Metazoa_Eumetazoa_Bilateria_Coelomata_Protostomia_Ecdysozoa_Panarthropoda_Arthropoda_Mandibulata_Pancrustacea_Hexapoda_Insecta_Dicondylia_Drosophila_melanogaster,0
Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Lutiella_nitroferrum_2002_unfinished_sequence,0
Bacteria_Gemmatimonadetes_Gemmatimonadetes_Gemmatimonadetes_bacterium_SCGC_AAA003_K10,0
Bacteria_Cyanobacteria_Chroococcales_Gloeocapsa_sp._PCC_73106,0
Bacteria_Deferribacteres_Deferribacteres_Deferribacterales_Deferribacteraceae_Mucispirillum_schaedleri_ASF457,1
Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_44_12,0
Bacteria_Bacteroidetes_Chlorobi_group_Chlorobi_Chlorobia_Chlorobiales_Chlorobiaceae_ChlorobiumPelodictyon_group_Chlorobium_chlorochromatii_CaD3,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Aequorivita_sublithincola_QSSC9_3_DSM_14238,1
Bacteria_CP_WS3_candidate_division_WS3_bacterium_SCGC_AAA252_E07_SAK_001_42,0
Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_RIFOXYD2_FULL_OD1_Magasanikbacteria_41_14,0
Bacteria_Cyanobacteria_Stigonematales_Mastigocladopsis_repens_MORA_PCC_10914,0
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_bartlettii_DSM_16795_unfinished_sequence,0
Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Pseudacidovorax_intermedius_NH_1,0
Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Slackia_piriformis_YIT_12062,1
Bacteria_CPR_Parcubacteria_OD1_GWB1_OD1_36_5,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfovibrionales_Desulfomicrobiaceae_Desulfomicrobium_baculatum_DSM_4028,0
Bacteria_CPR_Microgenomates_OP11_Gottesmanbacteria_RIFCSPLOWO2_01_FULL_OP11_Gottesmanbacteria_43_11b,0
Bacteria_SM2F11_RIFCSPHIGHO2_01_FULL_SM2F11_50_11,0
Bacteria_CPR_Microgenomates_OP11_Collierbacteria_GWA2_OP11_44_99,1
Bacteria_CPR_Microgenomates_OP11_RIF36_RIFCSPLOWO2_01_FULL_RIF36_50_28,0
Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Deefgea_rivuli_DSM_18356,0
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Brucellaceae_Ochrobactrum_anthropi_ATCC_49188_1,0
Bacteria_Omnitrophica_CG1_02_FULL_Omnitrophica_40_15,0
Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Succinivibrionaceae_WG_1_Wallaby_Group_1_isolate,0
Archaea_Euryarchaeota_Methanococci_Methanococcales_Methanocaldococcaceae_Methanotorris_igneus_Kol_5_chromosome,0
Bacteria_Armatimonadetes_Armatimonadetes_bacterium_JGI_0000077_K19_TAbiofilm_001_240,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Fibrella_aestuarina,0
Bacteria_CPR_Parcubacteria_OD1_RIF4_RIFCSPLOWO2_02_FULL_RIF4_42_19,0
Bacteria_CPR_Microgenomates_OP11_Gottesmanbacteria_RBG_16_OP11_Gottesmanbacteria_37_8,0
Archaea_Thaumarchaeota_unclassified_Thaumarchaeota_Marine_Group_I_Marine_Group_I_thaumarchaeote_sp._SCGC_AAA288_K05,0
Archaea_Euryarchaeota_Methanomicrobia_Methanosarcinales_Methermicoccaceae_Methermicoccus_shengliensis_DSM_18856,0
Eukaryota_Opisthokonta_Metazoa_Eumetazoa_Bilateria_Coelomata_Protostomia_Lophotrochozoa_Annelida_Clitellata_Hirudinida_Hirudinea_Rhynchobdellida_Glossiphoniidae_Helobdella_robusta,0
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Photorhabdus_luminescens_laumondii_TTO1,1
Bacteria_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfobacterium_thermophilum_DSM_1276,0
Bacteria_CPR_Microgenomates_OP11_Amesbacteria_RIFCSPHIGHO2_01_FULL_OP11_Amesbacteria_48_32,0
Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Clavibacter_michiganensis_subsp._michiganensis_NCPPB_382,0
Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Chromobacterium_group_Vitreoscilla_stercoraria_DSM_513,0
Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Psychromonadaceae_Psychromonas_ingrahamii_37,0
Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Thermoanaerobacter_italicus_Ab9,0
Eukaryota_Cryptophyta_Pyrenomonadales_Pyrenomonadaceae_Rhodomonas_salina,0
Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_Arhodomonas_aquaeolei_DSM_8974,0
Archaea_Euryarchaeota_Archaeoglobi_Archaeoglobales_Archaeoglobaceae_Ferroglobus_placidus_DSM_10642_chromosome,1
Bacteria_KD3_62_uncultured_DG_56,0
Eukaryota_Haptophyceae_Pavlovales_Pavlovaceae_Pavlova_lutheri,0
Bacteria_TA06_uncultured_DG_24,0
Bacteria_Cyanobacteria_Pleurocapsales_Stanieria_cyanosphaera_PCC_7437,0
Archaea_CP_YNPFFA_candidate_division_YNPFFA_archaeon_SCGC_AAA471_L14_GBS_N_001_23,0
Bacteria_CP_TM6_gwf2_TM6_43_87,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Bilophila_wadsworthia_3_1_6,0
Eukaryota_Opisthokonta_Nucleariidae_and_Fonticula_group_Fonticula_alba,1
Bacteria_Nitrospirae_CG1_02_FULL_Nitrospirae_44_142,0
Bacteria_Chloroflexi_RBG_19FT_COMBO_Chloroflexi_55_16,0
Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Cryomorphaceae_Owenweeksia_Owenweeksia_hongkongensis_DSM_17368,1
Bacteria_Chloroflexi_Thermomicrobia_Thermomicrobiales_Thermomicrobiaceae_Thermomicrobium_roseum_DSM_5159,1
Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halosarcina_pallida_JCM_14848,0
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiales_incertae_sedis_Clostridiales_Family_XIII._Incertae_Sedis_Mogibacterium_timidum_ATCC_33093,0
Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_02_FULL_OD1_45_11,0
Bacteria_CPR_Microgenomates_OP11_GWF2_OP11_47_9,0
Bacteria_CPR_Microgenomates_OP11_Woesebacteria_RBG_13_OP11_Woesebacteria_34_9,0
Bacteria_CPR_Parcubacteria_OD1_RIF17_RIFCSPHIGHO2_01_FULL_RIF17_50_25,0
Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPHIGHO2_01_FULL_OD1_Uhrbacteria_63_20,0
Bacteria_CPR_Parcubacteria_OD1_GWC2_OD1_42_12,0
Bacteria_Marine_group_A_SAR406_SAR406_cluster_bacterium_SCGC_AAA298_D23,0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Cystobacterineae_Cystobacteraceae_Cystobacter_violaceus_Cb_vi76,0
